Rentrée scolaire;Région académique;Académie;Département;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;tri;Code Postal
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTGERMONT;0352036Y;ECOLE MATERNELLE PUBLIQUE;GERARD PHILIPE;PUBLIC;0;0;5;111;111;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTGERMONT-0352036Y;35760
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-LE-GAST;0350366H;ECOLE PRIMAIRE PUBLIQUE;ARC-EN-CIEL;PUBLIC;0;0;8;198;68;130;0;34;25;22;26;23;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-LE-GAST-0350366H;35520
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-LE-GAST;0351131P;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;4;91;33;58;0;16;10;10;10;12;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-LE-GAST-0351131P;35520
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-SOUS-PEROUSE;0351132R;ECOLE PRIMAIRE PRIVEE;LE SACRE COEUR;PRIVE;0;0;4;71;19;52;0;7;9;11;9;16;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-SOUS-PEROUSE-0351132R;35500
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-SUR-ILLE;0351133S;ECOLE PRIMAIRE PRIVEE;ST MICHEL;PRIVE;0;0;5;139;54;85;0;12;20;12;20;21;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-SUR-ILLE-0351133S;35440
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-SUR-ILLE;0352388F;ECOLE PRIMAIRE PUBLIQUE;GROUPE SCOLAIRE DU BOTREL;PUBLIC;0;0;7;171;56;115;0;20;25;24;23;23;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-SUR-ILLE-0352388F;35440
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0351021V;ECOLE MATERNELLE PUBLIQUE;LA CHESNAYE;PUBLIC;0;0;3;67;67;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0351021V;35310
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0351022W;ECOLE ELEMENTAIRE PUBLIQUE;LA CHESNAYE;PUBLIC;0;0;7;127;0;114;13;25;19;23;24;23;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0351022W;35310
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0352037Z;ECOLE MATERNELLE PUBLIQUE;LE GRETAY;PUBLIC;0;0;3;67;67;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0352037Z;35310
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0352038A;ECOLE ELEMENTAIRE PUBLIQUE;LE GRETAY;PUBLIC;0;0;6;137;0;137;0;19;23;30;35;30;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0352038A;35310
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0352485L;ECOLE PRIMAIRE PRIVEE;L'IMMACULEE;PRIVE;0;0;14;315;112;203;0;24;33;46;46;54;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0352485L;35310
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MOUAZE;0350370M;ECOLE PRIMAIRE PUBLIQUE;JACQUES PREVERT;PUBLIC;0;0;10;226;85;141;0;23;30;32;31;25;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MOUAZE-0350370M;35250
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MOULINS;0352889A;ECOLE PRIMAIRE PUBLIQUE;SIMONE VEIL;PUBLIC;0;0;4;78;27;51;0;9;7;12;11;12;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MOULINS-0352889A;35680
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MOUTIERS;0351826V;ECOLE PRIMAIRE PRIVEE;STE THERESE;PRIVE;0;0;3;62;18;44;0;11;5;11;8;9;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MOUTIERS-0351826V;35130
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;MUEL;0351670A;ECOLE PRIMAIRE PUBLIQUE;LES P'TITS PITAOS;PUBLIC;0;0;4;97;39;58;0;10;10;13;9;16;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-MUEL-0351670A;35290
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;NOUVOITOU;0351707R;ECOLE PRIMAIRE PRIVEE;ST MARTIN;PRIVE;0;0;5;118;45;73;0;13;11;18;12;19;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-NOUVOITOU-0351707R;35410
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;NOUVOITOU;0352056V;ECOLE PRIMAIRE PUBLIQUE;LE CHENE CENTENAIRE;PUBLIC;0;0;16;397;146;251;0;53;50;56;50;42;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-NOUVOITOU-0352056V;35410
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;NOYAL-CHATILLON-SUR-SEICHE;0350188P;ECOLE PRIMAIRE PUBLIQUE;LE CHAT PERCHE;PUBLIC;0;0;13;321;104;217;0;49;49;40;42;37;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-NOYAL-CHATILLON-SUR-SEICHE-0350188P;35230
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;NOYAL-CHATILLON-SUR-SEICHE;0351245N;ECOLE PRIMAIRE PRIVEE;ST AMAND;PRIVE;0;0;8;200;78;122;0;20;26;24;26;26;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-NOYAL-CHATILLON-SUR-SEICHE-0351245N;35230
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;NOYAL-CHATILLON-SUR-SEICHE;0352975U;ECOLE PRIMAIRE;LE PETIT PRINCE;PUBLIC;0;0;8;192;86;106;0;24;28;17;15;22;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-NOYAL-CHATILLON-SUR-SEICHE-0352975U;35230
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;NOYAL-SUR-VILAINE;0350954X;ECOLE MATERNELLE PUBLIQUE;L'OPTIMIST;PUBLIC;0;0;5;117;117;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-NOYAL-SUR-VILAINE-0350954X;35530
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;NOYAL-SUR-VILAINE;0351671B;ECOLE ELEMENTAIRE PUBLIQUE;LA CARAVELLE;PUBLIC;0;0;9;203;0;203;0;35;43;38;44;43;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-NOYAL-SUR-VILAINE-0351671B;35530
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;NOYAL-SUR-VILAINE;0352368J;ECOLE PRIMAIRE PRIVEE;ST AUGUSTIN;PRIVE;0;0;11;256;83;163;10;29;38;29;33;34;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-NOYAL-SUR-VILAINE-0352368J;35530
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;ORGERES;0351151L;ECOLE PRIMAIRE PRIVEE;LE SACRE COEUR;PRIVE;0;0;10;257;111;146;0;32;28;33;30;23;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-ORGERES-0351151L;35230
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;ORGERES;0351862J;ECOLE ELEMENTAIRE PUBLIQUE;LES GRAINS D'ORGE;PUBLIC;0;0;13;305;0;305;0;68;59;67;62;49;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-ORGERES-0351862J;35230
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;ORGERES;0351873W;ECOLE MATERNELLE PUBLIQUE;LES GRAINS D'ORGE;PUBLIC;0;0;8;191;191;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-ORGERES-0351873W;35230
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PACE;0351023X;ECOLE MATERNELLE PUBLIQUE;GUY GERARD;PUBLIC;0;0;4;107;107;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PACE-0351023X;35740
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PACE;0352134E;ECOLE ELEMENTAIRE PUBLIQUE;GUY GERARD;PUBLIC;0;0;10;238;0;238;0;38;53;39;54;54;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PACE-0352134E;35740
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PACE;0352353T;ECOLE PRIMAIRE PUBLIQUE;LE HAUT CHEMIN;PUBLIC;0;0;9;213;81;132;0;24;14;34;24;36;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PACE-0352353T;35740
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PACE;0352377U;ECOLE PRIMAIRE PRIVEE;STE ANNE ST JOSEPH;PRIVE;0;0;20;487;160;327;0;60;66;66;78;57;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PACE-0352377U;35740
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PAIMPONT;0350386E;ECOLE PRIMAIRE PUBLIQUE;ECOLE PUBLIQUE MARTHE NIEL;PUBLIC;0;0;4;88;31;57;0;9;13;13;14;8;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PAIMPONT-0350386E;35380
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PANCE;0351453P;ECOLE PRIMAIRE PRIVEE;JEAN EON;PRIVE;0;0;4;71;29;42;0;6;9;12;5;10;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PANCE-0351453P;35320
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PARCE;0351454R;ECOLE PRIMAIRE PRIVEE;SAINT GILLES;PRIVE;0;0;2;37;28;9;0;9;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PARCE-0351454R;35210
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PARIGNE;0351455S;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;4;81;30;51;0;10;6;8;12;15;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PARIGNE-0351455S;35133
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PARTHENAY-DE-BRETAGNE;0350395P;ECOLE PRIMAIRE PUBLIQUE;LA FONTAINE;PUBLIC;0;0;10;237;80;157;0;26;28;33;31;39;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PARTHENAY-DE-BRETAGNE-0350395P;35850
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PIPRIAC;0351459W;ECOLE PRIMAIRE PRIVEE;LA PROVIDENCE;PRIVE;0;0;9;222;79;143;0;39;32;26;23;23;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PIPRIAC-0351459W;35550
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PIPRIAC;0351827W;ECOLE PRIMAIRE PUBLIQUE;JEAN DE LA FONTAINE;PUBLIC;0;0;10;239;71;168;0;30;32;36;30;40;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PIPRIAC-0351827W;35550
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PIRE-CHANCE;0351741C;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;8;204;79;125;0;28;32;20;20;25;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PIRE-CHANCE-0351741C;35150
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PIRE-CHANCE;0352161J;ECOLE PRIMAIRE PUBLIQUE;ANTOINE DE ST EXUPERY;PUBLIC;0;0;10;227;83;133;11;33;18;30;27;25;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PIRE-CHANCE-0352161J;35680
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLECHATEL;0350401W;ECOLE PRIMAIRE PUBLIQUE;HENRI DES;PUBLIC;0;0;6;140;42;98;0;15;20;18;22;23;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLECHATEL-0350401W;35470
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLECHATEL;0351463A;ECOLE PRIMAIRE PRIVEE;ST MICHEL;PRIVE;0;0;3;78;32;46;0;9;11;8;8;10;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLECHATEL-0351463A;35470
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLECHATEL;0351464B;ECOLE PRIMAIRE PRIVEE;ECOLE CATHOLIQUE ARTHUR-REGNAU;PRIVE;0;0;4;84;24;60;0;16;7;13;11;13;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLECHATEL-0351464B;35470
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEINE-FOUGERES;0351024Y;ECOLE PRIMAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;8;126;37;83;6;10;18;20;14;21;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLEINE-FOUGERES-0351024Y;35610
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEINE-FOUGERES;0351742D;ECOLE PRIMAIRE PRIVEE;STE MARIE;PRIVE;0;0;5;112;32;80;0;18;13;16;18;15;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLEINE-FOUGERES-0351742D;35610
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLELAN-LE-GRAND;0351672C;ECOLE ELEMENTAIRE PUBLIQUE;LA PIERRE POURPREE;PUBLIC;0;0;6;117;0;117;0;22;31;21;22;21;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLELAN-LE-GRAND-0351672C;35380
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLELAN-LE-GRAND;0352204F;ECOLE MATERNELLE PUBLIQUE;LES MAINS VERTES;PUBLIC;0;0;3;74;74;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLELAN-LE-GRAND-0352204F;35380
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLELAN-LE-GRAND;0352367H;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;9;213;71;142;0;25;25;36;31;25;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLELAN-LE-GRAND-0352367H;35380
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLERGUER;0350407C;ECOLE PRIMAIRE PUBLIQUE;LES BADIOUS;PUBLIC;1;0;13;213;76;137;0;30;23;29;28;27;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLERGUER-0350407C;35540
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLERGUER;0351471J;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;5;117;43;74;0;10;14;20;15;15;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLERGUER-0351471J;35540
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLESDER;0351673D;ECOLE PRIMAIRE PUBLIQUE;LA PETITE COURCIERE;PUBLIC;0;0;3;54;23;31;0;17;14;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLESDER-0351673D;35720
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEUGUENEUC;0351049A;ECOLE PRIMAIRE PUBLIQUE;LES JOURS HEUREUX;PUBLIC;0;0;9;200;70;130;0;30;23;24;29;24;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLEUGUENEUC-0351049A;35720
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEUMELEUC;0351474M;ECOLE PRIMAIRE PRIVEE;ST MELAINE;PRIVE;0;0;6;144;59;85;0;17;16;17;21;14;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLEUMELEUC-0351474M;35137
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEUMELEUC;0351674E;ECOLE ELEMENTAIRE PUBLIQUE;LE PETIT PRINCE;PUBLIC;0;0;9;206;0;206;0;43;41;37;46;39;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLEUMELEUC-0351674E;35137
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEUMELEUC;0352039B;ECOLE MATERNELLE PUBLIQUE;LE PETIT PRINCE;PUBLIC;0;0;5;109;109;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLEUMELEUC-0352039B;35137
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEURTUIT;0351756U;ECOLE MATERNELLE PUBLIQUE;JOSEPH LAUNAY;PUBLIC;0;0;5;112;112;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLEURTUIT-0351756U;35730
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEURTUIT;0352197Y;ECOLE PRIMAIRE PRIVEE;ST PIERRE;PRIVE;0;0;13;337;130;207;0;48;37;38;48;36;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLEURTUIT-0352197Y;35730
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEURTUIT;0352269B;ECOLE ELEMENTAIRE PUBLIQUE;JOSEPH LAUNAY;PUBLIC;0;0;8;194;0;194;0;32;39;41;45;37;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PLEURTUIT-0352269B;35730
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;POCE-LES-BOIS;0351477R;ECOLE PRIMAIRE PRIVEE;ST AUGUSTIN;PRIVE;0;0;6;138;41;97;0;18;18;19;25;17;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-POCE-LES-BOIS-0351477R;35500
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;POILLEY;0351479T;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;2;36;25;11;0;11;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-POILLEY-0351479T;35420
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;POLIGNE;0350417N;ECOLE PRIMAIRE PUBLIQUE;LES ASPHODELES;PUBLIC;0;0;5;134;44;90;0;22;13;15;21;19;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-POLIGNE-0350417N;35320
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;PONT-PEAN;0350467T;ECOLE PRIMAIRE PUBLIQUE;LUCIE AUBRAC;PUBLIC;0;0;16;371;139;232;0;37;47;53;48;47;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-PONT-PEAN-0350467T;35131
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;QUEBRIAC;0351757V;ECOLE PRIMAIRE PUBLIQUE;ECOLE DE LA LIBERTE;PUBLIC;0;0;6;141;54;87;0;13;14;21;16;23;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-QUEBRIAC-0351757V;35190
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;QUEDILLAC;0351482W;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;6;133;52;81;0;22;15;15;13;16;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-QUEDILLAC-0351482W;35290
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RANNEE;0352245A;ECOLE PRIMAIRE PRIVEE;STE ANNE;PRIVE;0;0;4;83;28;55;0;7;10;12;11;15;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RANNEE-0352245A;35130
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350423V;ECOLE PRIMAIRE PUBLIQUE;HENRI MATISSE;PUBLIC;0;0;7;131;56;75;0;16;8;14;23;14;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-REDON-0350423V;35600
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350425X;ECOLE PRIMAIRE PUBLIQUE;CHARLIE CHAPLIN;PUBLIC;0;0;6;98;28;58;12;13;4;12;15;14;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-REDON-0350425X;35600
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0351986U;ECOLE PRIMAIRE;MARIE CURIE;PUBLIC;0;0;8;170;54;116;0;18;29;21;28;20;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-REDON-0351986U;35600
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0352343G;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;8;195;67;128;0;27;23;21;29;28;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-REDON-0352343G;35600
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0352364E;ECOLE PRIMAIRE PRIVEE;ST MICHEL;PRIVE;0;0;11;233;74;153;6;22;23;34;34;40;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-REDON-0352364E;35602
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENAC;0351490E;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;3;69;21;48;0;24;24;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENAC-0351490E;35660
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350592D;ECOLE ELEMENTAIRE PUBLIQUE;JOSEPH LOTTE;PUBLIC;0;0;9;179;0;170;9;48;31;32;26;33;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350592D;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350593E;ECOLE ELEMENTAIRE PUBLIQUE;ALBERT DE MUN;PUBLIC;0;0;11;253;0;253;0;44;56;52;53;48;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350593E;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350594F;ECOLE ELEMENTAIRE PUBLIQUE;CHAMPION DE CICE;PUBLIC;0;0;11;211;0;201;10;43;42;42;42;32;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350594F;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350596H;ECOLE ELEMENTAIRE PUBLIQUE;OSCAR LEROUX;PUBLIC;0;0;10;229;0;229;0;54;41;50;39;45;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350596H;35200
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350602P;ECOLE ELEMENTAIRE PUBLIQUE;MARCEL PAGNOL;PUBLIC;0;0;13;286;0;273;13;63;53;64;45;48;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350602P;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350603R;ECOLE ELEMENTAIRE PUBLIQUE;PABLO PICASSO;PUBLIC;0;0;6;144;0;144;0;21;31;31;27;34;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350603R;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350607V;ECOLE PRIMAIRE PUBLIQUE;MAUCONSEIL;PUBLIC;0;0;3;65;23;42;0;7;13;7;9;6;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350607V;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350612A;ECOLE ELEMENTAIRE PUBLIQUE;JEAN ZAY;PUBLIC;0;0;9;222;0;222;0;43;44;45;34;56;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350612A;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350615D;ECOLE ELEMENTAIRE PUBLIQUE;PAUL LANGEVIN;PUBLIC;0;0;6;136;0;136;0;33;23;32;22;26;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350615D;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350619H;ECOLE ELEMENTAIRE PUBLIQUE;CHATEAUGIRON-LANDRY;PUBLIC;0;0;11;246;0;246;0;61;51;48;40;46;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350619H;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350624N;ECOLE ELEMENTAIRE PUBLIQUE;CONTOUR SAINT AUBIN;PUBLIC;0;0;9;215;0;215;0;35;42;36;48;54;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350624N;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350626R;ECOLE ELEMENTAIRE PUBLIQUE;CAMILLE CLAUDEL;PUBLIC;0;0;5;121;0;121;0;21;25;22;26;27;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350626R;35700
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350627S;ECOLE ELEMENTAIRE PUBLIQUE;DUCHESSE ANNE;PUBLIC;0;0;8;173;0;168;5;36;23;43;41;25;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350627S;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350631W;ECOLE ELEMENTAIRE PUBLIQUE;MOULIN DU COMTE;PUBLIC;0;0;10;234;0;234;0;58;46;48;39;43;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350631W;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350632X;ECOLE ELEMENTAIRE PUBLIQUE;COLOMBIER;PUBLIC;0;0;6;140;0;140;0;24;33;29;32;22;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350632X;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350635A;ECOLE ELEMENTAIRE PUBLIQUE;POTERIE;PUBLIC;0;0;10;205;0;205;0;31;39;50;42;43;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350635A;35200
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350638D;ECOLE ELEMENTAIRE PUBLIQUE;CARLE BAHON;PUBLIC;0;0;8;168;0;168;0;31;30;34;33;40;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350638D;35200
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350639E;ECOLE ELEMENTAIRE PUBLIQUE;VILLENEUVE;PUBLIC;0;0;7;166;0;166;0;34;34;39;26;33;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350639E;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350643J;ECOLE MATERNELLE PUBLIQUE;CHAMPION DE CICE;PUBLIC;0;0;6;146;146;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350643J;35000
2022;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350644K;ECOLE MATERNELLE PUBLIQUE;OSCAR LEROUX;PUBLIC;0;0;6;138;138;0;0;0;0;0;0;0;78-BRETAGNE-RENNES-ILLE-ET-VILAINE-RENNES-0350644K;35200
