Rentrée scolaire;Région académique;Académie;Département;Commune;Numéro du collège;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre d'élèves total (nombre d'élèves dans les formations du 1er cycle du 2nd degré et non du nombre total d'élèves inscrits dans l'établissement, les DIMA et les dispositifs-relais sont exclus);Nombre d'élèves total hors Segpa hors ULIS;Nombre d'élèves total Segpa;Nombre d'élèves total ULIS;Nombre total de 6èmes;Nombre de 6èmes hors Segpa hors ULIS;Nombre de 6èmes Segpa;Nombre de 6èmes ULIS;Nombre de 6èmes filles;Nombre de 6èmes garçons;Nombre de 6èmes LV1 allemand;Nombre de 6èmes LV1 anglais;Nombre de 6èmes LV1 espagnol;Nombre de 6èmes LV1 autres langues;Nombre de 6èmes LV2 allemand;Nombre de 6èmes LV2 anglais;Nombre de 6èmes LV2 espagnol;Nombre de 6èmes LV2 italien;Nombre de 6èmes LV2 autres langues;Nombre total de 5èmes;Nombre de 5èmes hors Segpa hors ULIS;Nombre de 5èmes Segpa;Nombre de 5èmes ULIS;Nombre de 5èmes filles;Nombre de 5èmes garçons;Nombre de 5èmes LV1 allemand;Nombre de 5èmes LV1 anglais;Nombre de 5èmes LV1 espagnol;Nombre de 5èmes LV1 autres langues;Nombre de 5èmes LV2 allemand;Nombre de 5èmes LV2 anglais;Nombre de 5èmes LV2 espagnol;Nombre de 5èmes LV2 italien;Nombre de 5èmes LV2 autres langues;Nombre total de 4èmes;Nombre de 4èmes hors Segpa hors ULIS;Nombre de 4èmes Segpa;Nombre de 4èmes ULIS;Nombre de 4èmes filles;Nombre de 4èmes garçons;Nombre de 4èmes LV1 allemand;Nombre de 4èmes LV1 anglais;Nombre de 4èmes LV1 espagnol;Nombre de 4èmes LV1 autres langues;Nombre de 4èmes LV2 allemand;Nombre de 4èmes LV2 anglais;Nombre de 4èmes LV2 espagnol;Nombre de 4èmes LV2 italien;Nombre de 4èmes LV2 autres langues;Nombre total de 3èmes;Nombre de 3èmes hors Segpa hors ULIS;Nombre de 3èmes Segpa;Nombre de 3èmes ULIS;Nombre de 3èmes filles;Nombre de 3èmes garçons;Nombre de 3èmes LV1 allemand;Nombre de 3èmes LV1 anglais;Nombre de 3èmes LV1 espagnol;Nombre de 3èmes LV1 autres langues;Nombre de 3èmes LV2 allemand;Nombre de 3èmes LV2 anglais;Nombre de 3èmes LV2 espagnol;Nombre de 3èmes LV2 italien;Nombre de 3èmes LV2 autres langues
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0352071L;COLLEGE PRIVE;JOSÉPHINE-BAKHITA;PRIVE;0;0;139;139;0;0;28;28;0;0;12;16;0;28;0;0;0;0;0;0;0;44;44;0;0;23;21;0;44;0;0;8;0;36;0;0;37;37;0;0;24;13;0;37;0;0;8;0;29;0;0;30;30;0;0;15;15;0;30;0;0;3;0;27;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RETIERS;0351882F;COLLEGE;LA ROCHE AUX FEES;PUBLIC;0;0;436;436;0;0;113;113;0;0;51;62;25;88;0;0;0;25;0;0;0;112;112;0;0;49;63;13;99;0;0;11;13;88;0;0;101;101;0;0;56;45;24;77;0;0;0;24;77;0;0;110;110;0;0;59;51;0;110;0;0;13;0;97;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-AUBIN-D'AUBIGNE;0351849V;COLLEGE;AMAND BRIONNE;PUBLIC;0;0;603;532;59;12;161;141;15;5;71;90;0;141;0;0;25;0;0;0;0;153;131;17;5;84;69;0;134;0;0;21;0;113;0;0;145;129;15;1;69;76;0;130;0;0;43;0;87;0;0;144;131;12;1;65;79;0;132;0;0;29;0;102;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0352072M;LYC POLYVAL PRIVE;INSTITUTION ST MALO-PROVIDENCE;PRIVE;0;0;24;24;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;13;11;0;24;0;0;0;0;24;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;TINTENIAC;0350891D;COLLEGE PRIVE;ST JOSEPH - LA SALLE;PRIVE;0;0;817;748;69;0;226;208;18;0;113;113;0;208;0;0;0;0;0;0;0;223;207;16;0;96;127;0;207;0;0;19;0;188;0;0;189;172;17;0;101;88;0;172;0;0;14;0;158;0;0;179;161;18;0;84;95;0;161;0;0;18;0;143;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;VERN-SUR-SEICHE;0352541X;COLLEGE;THEODORE MONOD;PUBLIC;0;0;590;579;0;11;144;144;0;0;83;61;0;144;0;0;11;0;0;0;0;159;157;0;2;74;85;0;157;0;0;13;0;133;0;11;156;148;0;8;71;85;0;148;0;13;17;0;118;0;13;131;130;0;1;69;62;0;130;0;0;24;0;106;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;BAIN-DE-BRETAGNE;0350851K;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;961;950;0;11;264;262;0;2;129;135;0;264;0;0;5;0;0;0;0;246;240;0;6;119;127;0;246;0;0;27;0;214;0;0;247;247;0;0;121;126;0;247;0;0;44;0;203;0;0;204;201;0;3;107;97;0;204;0;0;36;0;166;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;BAIN-DE-BRETAGNE;0350970P;COLLEGE;LE CHENE VERT;PUBLIC;0;0;745;613;120;12;183;151;32;0;89;94;0;151;0;0;17;0;0;0;0;188;155;31;2;98;90;0;155;0;0;13;0;142;0;0;194;160;27;7;88;106;0;160;0;0;13;0;147;0;0;180;147;30;3;90;90;0;147;0;0;20;0;127;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;BRUZ;0350852L;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;1288;1288;0;0;354;354;0;0;184;170;44;310;0;0;0;44;0;0;0;315;315;0;0;151;164;40;275;0;0;34;40;241;0;0;345;345;0;0;172;173;34;311;0;0;54;34;257;0;0;274;274;0;0;131;143;30;244;0;0;39;30;205;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;CANCALE;0350853M;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;289;289;0;0;66;66;0;0;29;37;0;66;0;0;0;0;0;0;0;83;83;0;0;30;53;0;83;0;0;13;0;70;0;0;72;72;0;0;34;38;0;72;0;0;0;0;72;0;0;68;68;0;0;30;38;0;68;0;0;12;0;56;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHARTRES-DE-BRETAGNE;0351852Y;COLLEGE;DE FONTENAY;PUBLIC;0;0;594;594;0;0;144;144;0;0;63;81;24;120;0;0;0;24;0;0;0;160;160;0;0;69;91;0;160;0;0;18;0;116;26;0;133;133;0;0;72;61;0;133;0;0;21;0;102;10;0;157;157;0;0;73;84;0;157;0;0;17;0;119;21;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;COMBOURG;0350707D;COLLEGE;FRANCOIS RENE DE CHATEAUBRIAND;PUBLIC;0;0;610;610;0;0;152;152;0;0;66;86;0;152;0;0;0;0;0;0;0;165;165;0;0;78;87;0;165;0;0;15;0;150;0;0;150;150;0;0;75;75;0;150;0;0;22;0;128;0;0;143;143;0;0;69;74;0;143;0;0;35;0;108;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;DINARD;0350859U;COLLEGE PRIVE;STE MARIE;PRIVE;0;0;449;449;0;0;125;125;0;0;64;61;0;125;0;0;18;0;0;0;0;124;124;0;0;54;70;0;124;0;0;29;0;95;0;0;101;101;0;0;35;66;0;101;0;0;25;0;76;0;0;99;99;0;0;54;45;0;99;0;0;18;0;81;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;DOL-DE-BRETAGNE;0350767U;COLLEGE PRIVE;ST MAGLOIRE;PRIVE;0;0;606;594;0;12;177;174;0;3;86;91;23;151;0;0;0;0;0;0;0;161;157;0;4;76;85;0;157;0;0;12;0;145;0;0;135;131;0;4;70;65;0;131;0;0;19;0;112;0;0;133;132;0;1;73;60;0;132;0;0;14;0;118;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;JANZE;0351053E;COLLEGE;JEAN MONNET;PUBLIC;0;0;619;523;96;0;180;148;32;0;86;94;24;124;0;0;0;24;0;0;0;145;123;22;0;67;78;0;123;0;0;22;0;101;0;0;165;143;22;0;78;87;0;143;0;0;18;0;125;0;0;129;109;20;0;67;62;0;109;0;0;17;0;92;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;LA GUERCHE-DE-BRETAGNE;0350863Y;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;570;570;0;0;158;158;0;0;67;91;0;158;0;0;0;0;0;0;0;146;146;0;0;78;68;0;146;0;0;10;0;136;0;0;127;127;0;0;52;75;0;127;0;0;18;0;109;0;0;139;139;0;0;73;66;0;139;0;0;20;0;119;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;LA MEZIERE;0352760K;COLLEGE;GERMAINE TILLION;PUBLIC;0;0;586;586;0;0;137;137;0;0;67;70;0;137;0;0;0;0;0;0;0;166;166;0;0;87;79;0;166;0;0;23;0;119;0;24;134;134;0;0;66;68;0;134;0;32;12;0;90;0;32;149;149;0;0;76;73;0;149;0;0;14;0;135;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MARTIGNE-FERCHAUD;0350868D;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;278;278;0;0;82;82;0;0;38;44;0;82;0;0;0;0;0;0;0;80;80;0;0;43;37;0;80;0;0;22;0;58;0;0;69;69;0;0;33;36;0;69;0;0;21;0;48;0;0;47;47;0;0;23;24;0;47;0;0;9;0;38;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTAUBAN-DE-BRETAGNE;0350870F;COLLEGE PRIVE;LA PROVIDENCE;PRIVE;0;0;327;327;0;0;98;98;0;0;39;59;32;66;0;0;0;32;0;0;0;84;84;0;0;44;40;1;83;0;0;17;1;66;0;0;77;77;0;0;49;28;2;75;0;0;10;0;67;0;0;68;68;0;0;48;20;0;68;0;0;9;0;59;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0350872H;COLLEGE PRIVE;ST LOUIS-MARIE;PRIVE;0;0;685;674;0;11;180;179;0;1;88;92;0;180;0;0;0;0;0;0;0;179;173;0;6;81;98;0;179;0;0;47;0;130;0;0;173;169;0;4;88;85;0;173;0;0;49;0;122;0;0;153;153;0;0;79;74;0;153;0;0;35;0;118;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;ORGERES;0352691K;COLLEGE;ANDREE RECIPON;PUBLIC;0;0;695;695;0;0;174;174;0;0;88;86;0;174;0;0;15;0;0;0;0;172;172;0;0;83;89;0;172;0;0;15;0;147;10;0;187;187;0;0;93;94;0;187;0;0;16;0;151;20;0;162;162;0;0;79;83;0;162;0;0;15;0;132;15;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350102W;LP LYCEE DES METIERS;BEAUMONT;PUBLIC;0;0;23;23;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;0;10;13;0;23;0;0;0;0;23;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350732F;ETAB.REGIONAL ENSEIGNT ADAPTE;JEAN BART;PUBLIC;0;0;64;;64;0;16;;16;0;3;13;0;0;0;0;0;0;0;0;0;16;0;16;0;3;13;0;0;0;0;0;0;0;0;0;17;0;17;0;5;12;0;0;0;0;0;0;0;0;0;15;0;15;0;3;12;0;0;0;0;0;0;0;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350775C;COLLEGE PRIVE;LE CLEU ST JOSEPH;PRIVE;0;0;722;663;48;11;191;170;16;5;98;93;0;175;0;0;0;0;0;0;0;183;163;16;4;97;86;0;167;0;0;49;0;114;0;0;186;173;12;1;96;90;0;174;0;0;39;0;134;0;0;162;157;4;1;83;79;0;158;0;0;33;0;124;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0351969A;COLLEGE;BEAUMONT;PUBLIC;0;0;573;564;0;9;132;130;0;2;54;78;0;97;35;0;0;35;0;0;0;138;134;0;4;69;69;0;113;25;0;18;25;91;0;0;145;143;0;2;68;77;0;124;21;0;25;21;97;0;0;158;157;0;1;68;90;0;138;20;0;15;20;122;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350747X;ETAB.REGIONAL ENSEIGNT ADAPTE;MAGDA HOLLANDER-LAFON;PUBLIC;0;0;60;;60;0;15;;15;0;1;14;0;0;0;0;0;0;0;0;0;15;0;15;0;4;11;0;0;0;0;0;0;0;0;0;15;0;15;0;8;7;0;0;0;0;0;0;0;0;0;15;0;15;0;2;13;0;0;0;0;0;0;0;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350760L;COLLEGE;CLEUNAY;PUBLIC;0;0;477;466;0;11;100;99;0;1;54;46;0;100;0;0;0;0;0;0;0;113;110;0;3;60;53;0;113;0;0;8;0;102;0;0;130;126;0;4;55;75;0;130;0;0;9;0;117;0;0;134;131;0;3;56;78;0;134;0;0;7;0;124;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350776D;LYCEE POLYVALENT PRIVE;ST VINCENT-PROVIDENCE;PRIVE;0;0;16;16;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;5;11;0;16;0;0;0;0;16;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350836U;COLLEGE PRIVE;ST MARTIN QUARTIER STE GENEVIE;PRIVE;0;0;335;335;0;0;91;91;0;0;52;39;0;91;0;0;0;0;0;0;0;83;83;0;0;41;42;0;83;0;0;16;0;60;7;0;89;89;0;0;48;41;0;89;0;0;8;0;69;12;0;72;72;0;0;36;36;0;72;0;0;7;0;52;10;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0352070K;COLLEGE PRIVE;ASSOMPTION;PRIVE;0;0;975;975;0;0;249;249;0;0;110;139;0;249;0;0;0;0;0;0;0;242;242;0;0;124;118;0;242;0;0;43;0;181;18;0;249;249;0;0;127;122;0;249;0;0;44;0;182;23;0;235;235;0;0;113;122;0;235;0;0;51;0;160;24;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-AUBIN-D'AUBIGNE;0351849V;COLLEGE;AMAND BRIONNE;PUBLIC;0;0;550;494;56;0;145;130;15;0;67;78;0;130;0;0;45;0;0;0;0;153;140;13;0;65;88;0;140;0;0;30;0;110;0;0;124;108;16;0;68;56;0;108;0;0;27;0;81;0;0;128;116;12;0;67;61;0;116;0;0;20;0;96;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;TINTENIAC;0350891D;COLLEGE PRIVE;ST JOSEPH - LA SALLE;PRIVE;0;0;760;692;68;0;187;169;18;0;102;85;0;169;0;0;0;0;0;0;0;203;185;18;0;90;113;0;185;0;0;20;0;165;0;0;188;172;16;0;108;80;0;172;0;0;26;0;146;0;0;182;166;16;0;92;90;0;166;0;0;19;0;147;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;VAL-COUESNON;0350052S;COLLEGE;PIERRE PERRIN;PUBLIC;1;0;198;198;0;0;50;50;0;0;21;29;0;50;0;0;8;0;0;0;0;43;43;0;0;22;21;0;43;0;0;8;0;35;0;0;64;64;0;0;41;23;0;64;0;0;16;0;48;0;0;41;41;0;0;24;17;0;41;0;0;8;0;33;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;VAL D'ANAST;0350017D;COLLEGE;DU QUERPON;PUBLIC;0;0;494;494;0;0;122;122;0;0;50;72;0;122;0;0;0;0;0;0;0;131;131;0;0;56;75;0;131;0;0;22;0;109;0;0;111;111;0;0;61;50;0;111;0;0;11;0;100;0;0;130;130;0;0;59;71;0;130;0;0;16;0;114;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;VITRE;0351785A;COLLEGE PRIVE;STE MARIE;PRIVE;0;0;979;979;0;0;243;243;0;0;113;130;0;243;0;0;0;0;0;0;0;252;252;0;0;123;129;0;252;0;0;14;0;238;0;0;256;256;0;0;122;134;0;256;0;0;15;0;241;0;0;228;228;0;0;124;104;0;228;0;0;19;0;209;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;VITRE;0351909K;COLLEGE;GERARD DE NERVAL;PUBLIC;0;0;742;608;121;13;180;144;32;4;96;84;0;148;0;0;0;0;0;0;0;205;173;31;1;104;101;0;174;0;0;9;0;163;0;0;185;147;30;8;97;88;0;154;0;0;17;0;130;0;0;172;144;28;0;89;83;0;144;0;0;32;0;106;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;ARGENTRE-DU-PLESSIS;0350849H;COLLEGE PRIVE;LA SALLE ST JOSEPH;PRIVE;0;0;616;616;0;0;158;158;0;0;72;86;0;158;0;0;0;0;0;0;0;144;144;0;0;75;69;0;144;0;0;20;0;124;0;0;162;162;0;0;78;84;0;162;0;0;47;0;115;0;0;152;152;0;0;90;62;0;152;0;0;38;0;114;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;COMBOURG;0350707D;COLLEGE;FRANCOIS RENE DE CHATEAUBRIAND;PUBLIC;0;0;589;589;0;0;147;147;0;0;73;74;0;147;0;0;0;0;0;0;0;144;144;0;0;64;80;0;144;0;0;17;0;127;0;0;155;155;0;0;75;80;0;155;0;0;16;0;139;0;0;143;143;0;0;74;69;0;143;0;0;22;0;121;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;COMBOURG;0350857S;COLLEGE PRIVE;ST GILDUIN;PRIVE;0;0;410;410;0;0;100;100;0;0;51;49;0;100;0;0;0;0;0;0;0;111;111;0;0;46;65;0;111;0;0;10;0;101;0;0;115;115;0;0;45;70;0;115;0;0;23;0;92;0;0;84;84;0;0;42;42;0;84;0;0;9;0;75;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LA GUERCHE-DE-BRETAGNE;0350863Y;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;559;559;0;0;141;141;0;0;70;71;0;141;0;0;0;0;0;0;0;170;170;0;0;73;97;0;170;0;0;8;0;162;0;0;129;129;0;0;72;57;0;129;0;0;10;0;119;0;0;119;119;0;0;49;70;0;119;0;0;19;0;100;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LA MEZIERE;0352760K;COLLEGE;GERMAINE TILLION;PUBLIC;0;0;576;576;0;0;158;158;0;0;86;72;0;158;0;0;0;0;0;0;0;128;128;0;0;64;64;0;128;0;0;12;0;97;0;19;162;162;0;0;84;78;0;162;0;24;20;0;118;0;24;128;128;0;0;63;65;0;128;0;30;13;0;85;0;30
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEINE-FOUGERES;0350021H;COLLEGE;FRANCOIS BRUNE;PUBLIC;0;0;262;262;0;0;71;71;0;0;34;37;10;61;0;0;0;0;0;0;0;60;60;0;0;23;37;0;60;0;0;11;0;49;0;0;63;63;0;0;31;32;0;63;0;0;23;0;40;0;0;68;68;0;0;31;37;0;68;0;0;14;0;54;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLELAN-LE-GRAND;0350878P;COLLEGE PRIVE;DE L'HERMINE;PRIVE;0;0;295;295;0;0;76;76;0;0;39;37;0;76;0;0;0;0;0;0;0;72;72;0;0;44;28;0;72;0;0;4;0;68;0;0;69;69;0;0;34;35;0;69;0;0;10;0;59;0;0;78;78;0;0;38;40;0;78;0;0;9;0;69;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350732F;ETAB.REGIONAL ENSEIGNT ADAPTE;JEAN BART;PUBLIC;0;0;58;;58;0;11;;11;0;5;6;0;0;0;0;0;0;0;0;0;16;0;16;0;3;13;0;0;0;0;0;0;0;0;0;15;0;15;0;3;12;0;0;0;0;0;0;0;0;0;16;0;16;0;4;12;0;0;0;0;0;0;0;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350969N;COLLEGE;BELLEVUE;PUBLIC;0;0;504;440;64;0;112;96;16;0;57;55;0;74;22;0;0;0;0;0;0;140;124;16;0;76;64;0;106;18;0;12;18;93;0;0;126;110;16;0;67;59;0;89;21;0;14;21;75;0;0;126;110;16;0;61;65;0;90;20;0;14;20;76;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350032V;LP LYCEE DES METIERS;LOUIS GUILLOUX;PUBLIC;0;0;24;24;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;16;8;0;24;0;0;0;0;24;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350710G;LYCEE GENERAL;FRANCOIS RENE DE CHATEAUBRIAND;PUBLIC;0;0;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350760L;COLLEGE;CLEUNAY;PUBLIC;0;0;432;420;0;12;80;80;0;0;39;41;0;79;0;0;0;0;0;0;0;90;86;0;4;47;43;0;87;0;0;7;0;76;0;0;133;130;0;3;62;71;0;131;0;0;9;0;119;0;0;129;124;0;5;55;74;0;127;0;0;10;0;112;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350836U;COLLEGE PRIVE;ST MARTIN QUARTIER STE GENEVIE;PRIVE;0;0;374;374;0;0;100;100;0;0;44;56;0;100;0;0;0;0;0;0;0;88;88;0;0;52;36;0;88;0;0;7;0;66;15;0;90;90;0;0;44;46;0;90;0;0;18;0;63;9;0;96;96;0;0;52;44;0;96;0;0;9;0;74;11;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350839X;COLLEGE PRIVE;SAINT-HELIER;PRIVE;0;0;538;526;0;12;138;138;0;0;74;64;0;138;0;0;0;0;0;0;0;135;134;0;1;60;75;0;134;0;0;16;0;118;0;0;133;127;0;6;53;80;0;127;0;0;16;0;111;0;0;132;127;0;5;72;60;0;127;0;0;32;0;95;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350965J;COLLEGE;LE LANDRY;PUBLIC;0;0;592;579;0;13;143;142;0;1;65;78;0;138;0;5;0;0;0;0;0;140;132;0;8;76;64;0;137;0;0;16;0;114;0;0;144;140;0;4;71;73;0;144;0;0;28;0;112;0;0;165;165;0;0;88;77;0;162;0;0;29;0;131;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0352071L;COLLEGE PRIVE;STE THERESE;PRIVE;0;0;159;159;0;0;38;38;0;0;19;19;0;38;0;0;0;0;0;0;0;47;47;0;0;24;23;0;47;0;0;7;0;40;0;0;28;28;0;0;14;14;0;28;0;0;3;0;25;0;0;46;46;0;0;18;28;0;46;0;0;7;0;39;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-AUBIN-D'AUBIGNE;0350881T;COLLEGE PRIVE;ST MICHEL;PRIVE;0;0;514;514;0;0;137;137;0;0;67;70;0;137;0;0;0;0;0;0;0;140;140;0;0;65;75;0;140;0;0;31;0;109;0;0;123;123;0;0;51;72;0;123;0;0;18;0;105;0;0;114;114;0;0;55;59;0;114;0;0;23;0;91;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-AUBIN-D'AUBIGNE;0351849V;COLLEGE;AMAND BRIONNE;PUBLIC;0;0;571;503;60;8;157;134;17;6;84;73;0;134;0;0;25;0;0;0;0;145;128;16;1;67;78;0;128;0;0;43;0;85;0;0;152;140;11;1;68;84;0;141;0;0;30;0;110;0;0;117;101;16;0;61;56;0;101;0;0;28;0;73;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350889B;COLLEGE PRIVE;SACRE COEUR;PRIVE;0;0;298;298;0;0;62;62;0;0;33;29;0;62;0;0;0;0;0;0;0;77;77;0;0;32;45;0;77;0;0;13;0;64;0;0;96;96;0;0;46;50;0;96;0;0;11;0;85;0;0;63;63;0;0;40;23;0;63;0;0;5;0;58;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350896J;COLLEGE;JEAN CHARCOT;PUBLIC;0;0;365;354;0;11;95;94;0;1;41;54;9;86;0;0;0;0;0;0;0;100;97;0;3;55;45;0;100;0;0;10;0;72;0;13;87;83;0;4;48;39;0;87;0;5;12;0;66;0;5;83;80;0;3;36;47;0;83;0;8;10;0;56;0;8
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;TINTENIAC;0350050P;LP LYCEE DES METIERS;BEL AIR;PUBLIC;0;0;11;11;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;2;9;0;11;0;0;0;0;11;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;VITRE;0350808N;LYC POLYVAL PRIVE DES METIERS;STE JEANNE D'ARC;PRIVE;0;0;20;20;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;6;14;0;20;0;0;0;0;20;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;VITRE;0351785A;COLLEGE PRIVE;STE MARIE;PRIVE;0;0;996;996;0;0;258;258;0;0;145;113;0;258;0;0;0;0;0;0;0;245;245;0;0;115;130;0;245;0;0;15;0;230;0;0;245;245;0;0;120;125;0;245;0;0;15;0;230;0;0;248;248;0;0;120;128;0;248;0;0;16;0;232;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;BAIN-DE-BRETAGNE;0350851K;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;869;859;0;10;197;196;0;1;88;109;0;196;0;0;8;0;0;0;0;224;222;0;2;117;107;0;222;0;0;22;0;200;0;0;234;232;0;2;112;122;0;234;0;0;23;0;211;0;0;214;209;0;5;112;102;0;213;0;0;24;0;189;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;BRUZ;0350002M;COLLEGE;PIERRE BROSSOLETTE;PUBLIC;0;0;711;611;100;0;166;136;30;0;83;83;19;117;0;0;0;19;0;0;0;185;153;32;0;94;91;20;133;0;0;13;20;120;0;0;175;160;15;0;83;92;16;144;0;0;17;16;127;0;0;185;162;23;0;92;93;24;138;0;0;12;24;126;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;BRUZ;0350852L;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;1314;1314;0;0;345;345;0;0;161;184;46;299;0;0;0;46;0;0;0;328;328;0;0;173;155;34;294;0;0;42;34;252;0;0;346;346;0;0;175;171;43;303;0;0;20;43;283;0;0;295;295;0;0;134;161;40;255;0;0;36;40;219;0;0
